a	d	CA	CB	CC	CD	CE	CW
S1AN1553	09_08_2007	540338.57274	18464.285	-18464.285	656278.20162	652321.429	3279200
S1AN1553	10_08_2007	-268578.2078	18464.285	-18464.285	980454.35198	258421.429	3673100
S1AN1553	11_08_2007	-340041.1679	18464.285	-18464.285	1178627.4535	-919478.571	4851000
S1AN1553	12_08_2007	-3049136.115	18464.285	-18464.285	556668.75654	2781721.429	1149800
S1AN1553	13_08_2007	-546548.7019	18464.285	-18464.285	1884034.2292	-847178.571	4778700
S1AN1553	14_08_2007	-546548.7019	18464.285	-18464.285	1884034.2292	-732678.571	4664200
S1AN1553	15_08_2007	-546548.7019	18464.285	-18464.285	1884034.2292	3634721.429	296800
S1AN1553	16_08_2007	-546548.7019	18464.285	-18464.285	1884034.2292	-1340478.571	5272000
S1AN1553	17_08_2007	-546548.7019	18464.285	-18464.285	1884034.2292	-337778.571	4269300
S1AN1553	18_08_2007	-612588.538	18464.285	-18464.285	2264842.2758	-1313378.571	5244900
S1AN1553	19_08_2007	-3049136.115	18464.285	-18464.285	556668.75654	2846721.429	1084800
S1AN1553	20_08_2007	-546548.7019	18464.285	-18464.285	1884034.2292	1981421.429	1950100
S1AN1553	21_08_2007	444018.277	18464.285	-18464.285	1141006.056	-1185778.571	5117300
S1AN1553	22_08_2007	444018.277	18464.285	-18464.285	1141006.056	252421.429	3679100
S1AN1553	23_08_2007	444018.277	18464.285	-18464.285	1141006.056	-202278.571	4133800
S1AN1553	24_08_2007	444018.277	18464.285	-18464.285	1141006.056	65421.429	3866100
S1AN1553	25_08_2007	358652.76624	18464.285	-18464.285	1371630.4685	-1254678.571	5186200
S1AN1553	26_08_2007	-2790917.859	18464.285	-18464.285	337128.91866	2356221.429	1575300
S1AN1553	27_08_2007	444018.277	18464.285	-18464.285	1141006.056	1862821.429	2068700
S1AN1553	28_08_2007	231245.23664	18464.285	-18464.285	1373892.5975	2119821.429	1811700
S1AN1553	29_08_2007	231245.23664	18464.285	-18464.285	1373892.5975	-244778.571	4176300
S1AN1553	30_08_2007	231245.23664	18464.285	-18464.285	1373892.5975	-1581078.571	5512600
S1AN1553	31_08_2007	231245.23664	18464.285	-18464.285	1373892.5975	1173821.429	2757700
S1AN1553	01_09_2007	772930.04307	-94528.572	94528.572	1475439.1178	-412278.571	4310200
S1AN1553	02_09_2007	-2656109.413	-94528.572	94528.572	362643.7337	2828221.429	1069700
S1AN1553	03_09_2007	865870.23701	-94528.572	94528.572	1227360.4351	-1023278.571	4921200
S1AN1553	04_09_2007	713928.57059	-94528.572	94528.572	712294.43573	1205021.429	2692900
S1AN1553	05_09_2007	713928.57059	-94528.572	94528.572	712294.43573	-752478.571	4650400
S1AN1553	06_09_2007	713928.57059	-94528.572	94528.572	712294.43573	-1633878.571	5531800
S1AN1553	07_09_2007	573938.57274	-94528.572	94528.572	656278.20162	-655078.571	4553000
S1AN1553	08_09_2007	486693.881	-94528.572	94528.572	788927.60685	-1956078.571	5854000
S1AN1553	09_09_2007	-2732209.351	-94528.572	94528.572	193908.13864	2226221.429	1671700
S1AN1553	10_09_2007	836933.1171	-94528.572	94528.572	593781.33151	-1075778.571	4973700
S1AN1553	11_09_2007	836933.1171	-94528.572	94528.572	593781.33151	-1407878.571	5305800
S1AN1553	12_09_2007	477618.277	-94528.572	94528.572	1141006.056	-1240478.571	5138400
S1AN1553	13_09_2007	477618.277	-94528.572	94528.572	1141006.056	-2071978.571	5969900
S1AN1553	14_09_2007	477618.277	-94528.572	94528.572	1141006.056	-1827778.571	5725700
S1AN1553	15_09_2007	392252.76624	-94528.572	94528.572	1371630.4685	-837978.571	4735900
S1AN1553	16_09_2007	-2757317.859	-94528.572	94528.572	337128.91866	2891421.429	1006500
S1AN1553	17_09_2007	477618.277	-94528.572	94528.572	1141006.056	-2188378.571	6086300
S1AN1553	18_09_2007	477618.277	-94528.572	94528.572	1141006.056	-573278.571	4471200
S1AN1553	19_09_2007	477618.277	-94528.572	94528.572	1141006.056	809221.429	3088700
S1AN1553	20_09_2007	477618.277	-94528.572	94528.572	1141006.056	-268178.571	4166100
S1AN1553	21_09_2007	477618.277	-94528.572	94528.572	1141006.056	-1069478.571	4967400
S1AN1553	22_09_2007	392252.76624	-94528.572	94528.572	1371630.4685	-3004678.571	6902600
S1AN1553	23_09_2007	-2757317.859	-94528.572	94528.572	337128.91866	2752121.429	1145800
S1AN1553	24_09_2007	477618.277	-94528.572	94528.572	1141006.056	145721.429	3752200
S1AN1553	25_09_2007	477618.277	-94528.572	94528.572	1141006.056	-1600778.571	5498700
S1AN1553	26_09_2007	477618.277	-94528.572	94528.572	1141006.056	-2224978.571	6122900
S1AN1553	27_09_2007	477618.277	-94528.572	94528.572	1141006.056	-1559478.571	5457400
S1AN1553	28_09_2007	264845.23664	-94528.572	94528.572	1373892.5975	-1872478.571	5770400
S1AN1553	29_09_2007	183630.86603	-94528.572	94528.572	1651588.909	-1771978.571	5669900
S1AN1553	30_09_2007	-2812782.946	-94528.572	94528.572	405939.05993	2512321.429	1385600
S1AN1553	01_10_2007	816155.95201	-258800	258800	1227360.4351	-423664.286	4371300
S1AN1553	02_10_2007	816155.95201	-258800	258800	1227360.4351	1569735.714	2377900
S1AN1553	03_10_2007	816155.95201	-258800	258800	1227360.4351	-493864.286	4441500
S1AN1553	04_10_2007	664214.28559	-258800	258800	712294.43573	1332235.714	2615400
S1AN1553	05_10_2007	664214.28559	-258800	258800	712294.43573	-1932764.286	5880400
S1AN1553	06_10_2007	574238.42967	-258800	258800	856266.05182	-2026164.286	5973800
S1AN1553	07_10_2007	-2781923.636	-258800	258800	193908.13864	2269935.714	1677700
S1AN1553	08_10_2007	524224.28774	-258800	258800	656278.20162	-651064.286	4598700
S1AN1553	09_10_2007	524224.28774	-258800	258800	656278.20162	-401164.286	4348800
S1AN1553	10_10_2007	787218.8321	-258800	258800	593781.33151	-49564.286	3997200
S1AN1553	11_10_2007	787218.8321	-258800	258800	593781.33151	-1388564.286	5336200
S1AN1553	12_10_2007	427903.992	-258800	258800	1141006.056	959635.714	2988000
S1AN1553	13_10_2007	342538.48124	-258800	258800	1371630.4685	-464264.286	4411900
S1AN1553	14_10_2007	-2807032.144	-258800	258800	337128.91866	2978635.714	969000
S1AN1553	15_10_2007	427903.992	-258800	258800	1141006.056	310535.714	3637100
S1AN1553	16_10_2007	-458690.2572	-258800	258800	1719062.5019	-787464.286	4735100
S1AN1553	17_10_2007	-458690.2572	-258800	258800	1719062.5019	-1048864.286	4996500
S1AN1553	18_10_2007	-458690.2572	-258800	258800	1719062.5019	-1118364.286	5066000
S1AN1553	19_10_2007	-458690.2572	-258800	258800	1719062.5019	-1261264.286	5208900
S1AN1553	20_10_2007	-526758.5713	-258800	258800	2066525.8458	-340364.286	4288000
S1AN1553	21_10_2007	-3038147.077	-258800	258800	507925.1589	3083935.714	863700
S1AN1553	22_10_2007	-458690.2572	-258800	258800	1719062.5019	1078735.714	2868900
S1AN1553	23_10_2007	-458690.2572	-258800	258800	1719062.5019	1594535.714	2353100
S1AN1553	24_10_2007	-458690.2572	-258800	258800	1719062.5019	-25764.286	3973400
S1AN1553	25_10_2007	-458690.2572	-258800	258800	1719062.5019	3735335.714	212300
S1AN1553	26_10_2007	-458690.2572	-258800	258800	1719062.5019	135135.714	3812500
S1AN1553	27_10_2007	342538.48124	-258800	258800	1371630.4685	-1977664.286	5925300
S1AN1553	28_10_2007	-2862497.231	-258800	258800	405939.05993	2148135.714	1799500
S1AN1553	29_10_2007	215130.95164	-258800	258800	1373892.5975	-1572064.286	5519700
S1AN1553	30_10_2007	215130.95164	-258800	258800	1373892.5975	-1157864.286	5105500
S1AN1553	31_10_2007	215130.95164	-258800	258800	1373892.5975	-2962064.286	6909700
S1AN1553	01_11_2007	816155.95201	-258800	258800	1227360.4351	-2273864.286	6221500
S1AN1553	02_11_2007	816155.95201	-258800	258800	1227360.4351	-1681164.286	5628800
S1AN1553	03_11_2007	723215.75807	-258800	258800	1475439.1178	-436064.286	4383700
S1AN1553	04_11_2007	-3037355.238	-258800	258800	293039.89606	2194835.714	1752800
S1AN1553	05_11_2007	-455652.6377	-258800	258800	991787.64417	-1026764.286	4974400
S1AN1553	06_11_2007	-1498194.748	-258800	258800	1448767.2727	899835.714	3047800
S1AN1553	07_11_2007	-1572546.09	-258800	258800	1334833.3674	-740164.286	4687800
S1AN1553	08_11_2007	-1572546.09	-258800	258800	1334833.3674	-921664.286	4869300
S1AN1553	09_11_2007	-1572546.09	-258800	258800	1334833.3674	1060835.714	2886800
S1AN1553	10_11_2007	-1481927.155	-258800	258800	1451826.7315	3000335.714	947300
S1AN1553	11_11_2007	-3292092.172	-258800	258800	356840.11639	3329335.714	618300
S1AN1553	12_11_2007	-1623703.626	-258800	258800	2320742.8683	-157564.286	4105200
S1AN1553	13_11_2007	-1623703.626	-258800	258800	2320742.8683	-591764.286	4539400
S1AN1553	14_11_2007	-1623703.626	-258800	258800	2320742.8683	-66864.286	4014500
S1AN1553	15_11_2007	-878426.6232	-258800	258800	1666740.0946	335035.714	3612600
S1AN1553	16_11_2007	-878426.6232	-258800	258800	1666740.0946	3515335.714	432300
S1AN1553	17_11_2007	342538.48124	-258800	258800	1371630.4685	454135.714	3493500
S1AN1553	18_11_2007	-2807032.144	-258800	258800	337128.91866	3212635.714	735000
S1AN1553	19_11_2007	427903.992	-258800	258800	1141006.056	505035.714	3442600
S1AN1553	20_11_2007	427903.992	-258800	258800	1141006.056	-776564.286	4724200
S1AN1553	21_11_2007	427903.992	-258800	258800	1141006.056	199335.714	3748300
S1AN1553	22_11_2007	427903.992	-258800	258800	1141006.056	540935.714	3406700
S1AN1553	23_11_2007	427903.992	-258800	258800	1141006.056	-513064.286	4460700
S1AN1553	24_11_2007	342538.48124	-258800	258800	1371630.4685	1774535.714	2173100
S1AN1553	25_11_2007	-2807032.144	-258800	258800	337128.91866	2938735.714	1008900
S1AN1553	26_11_2007	427903.992	-258800	258800	1141006.056	-67564.286	4015200
S1AN1553	27_11_2007	427903.992	-258800	258800	1141006.056	-2193564.286	6141200
S1AN1553	28_11_2007	215130.95164	-258800	258800	1373892.5975	-1028864.286	4976500
S1AN1553	29_11_2007	215130.95164	-258800	258800	1373892.5975	-570864.286	4518500
S1AN1553	30_11_2007	215130.95164	-258800	258800	1373892.5975	-915864.286	4863500
S1AN1553	01_12_2007	723215.75807	-258800	258800	1475439.1178	-1062264.286	5009900
S1AN1553	02_12_2007	-2705823.698	-258800	258800	362643.7337	2891435.714	1056200
S1AN1553	03_12_2007	816155.95201	-258800	258800	1227360.4351	523735.714	3423900
S1AN1553	04_12_2007	664214.28559	-258800	258800	712294.43573	915435.714	3032200
S1AN1553	05_12_2007	664214.28559	-258800	258800	712294.43573	-119664.286	4067300
S1AN1553	06_12_2007	664214.28559	-258800	258800	712294.43573	-1345164.286	5292800
S1AN1553	07_12_2007	524224.28774	-258800	258800	656278.20162	-665164.286	4612800
S1AN1553	08_12_2007	436979.596	-258800	258800	788927.60685	569535.714	3378100
S1AN1553	09_12_2007	-2781923.636	-258800	258800	193908.13864	2696635.714	1251000
S1AN1553	10_12_2007	787218.8321	-258800	258800	593781.33151	-1335564.286	5283200
S1AN1553	11_12_2007	787218.8321	-258800	258800	593781.33151	-1048764.286	4996400
S1AN1553	12_12_2007	427903.992	-258800	258800	1141006.056	-826364.286	4774000
S1AN1553	13_12_2007	427903.992	-258800	258800	1141006.056	-1324964.286	5272600
S1AN1553	14_12_2007	427903.992	-258800	258800	1141006.056	-1429464.286	5377100
S1AN1553	15_12_2007	342538.48124	-258800	258800	1371630.4685	-547964.286	4495600
S1AN1553	16_12_2007	-3166464.259	-258800	258800	562982.67888	2895935.714	1051700
S1AN1553	17_12_2007	-950935.7132	-258800	258800	1905403.5726	-1898464.286	5846100
S1AN1553	18_12_2007	-950935.7132	-258800	258800	1905403.5726	-1146864.286	5094500
S1AN1553	19_12_2007	-950935.7132	-258800	258800	1905403.5726	-817564.286	4765200
S1AN1553	20_12_2007	-2601307.43	-258800	258800	2073282.3477	2647835.714	1299800
S1AN1553	21_12_2007	-2601307.43	-258800	258800	2073282.3477	1190235.714	2757400
S1AN1553	22_12_2007	-2627573.904	-258800	258800	2492341.932	-455264.286	4402900
S1AN1553	23_12_2007	-3596678.586	-258800	258800	612585.21138	3047935.714	899700
S1AN1553	24_12_2007	-2601307.43	-258800	258800	2073282.3477	1118535.714	2829100
S1AN1553	25_12_2007	-2601307.43	-258800	258800	2073282.3477	2927035.714	1020600
S1AN1553	29_12_2007	-2113915.523	-258800	258800	1797104.9179	2735535.714	1212100
S1AN1553	30_12_2007	-3460115.231	-258800	258800	441705.00119	2642835.714	1304800
S1AN1553	01_01_2008	778470.23701	14371.428	-14371.428	1227360.4351	-1513778.571	5499100
S1AN1553	02_01_2008	778470.23701	14371.428	-14371.428	1227360.4351	-1323378.571	5308700
S1AN1553	03_01_2008	778470.23701	14371.428	-14371.428	1227360.4351	-2548178.571	6533500
S1AN1553	04_01_2008	626528.57059	14371.428	-14371.428	712294.43573	-1260078.571	5245400
S1AN1553	05_01_2008	536552.71467	14371.428	-14371.428	856266.05182	-214278.571	4199600
S1AN1553	06_01_2008	-2783117.146	14371.428	-14371.428	210459.05196	2453121.429	1532200
S1AN1553	07_01_2008	486538.57274	14371.428	-14371.428	656278.20162	-1034578.571	5019900
S1AN1553	08_01_2008	486538.57274	14371.428	-14371.428	656278.20162	-1132278.571	5117600
S1AN1553	09_01_2008	486538.57274	14371.428	-14371.428	656278.20162	171521.429	3813800
S1AN1553	10_01_2008	749533.1171	14371.428	-14371.428	593781.33151	-1638378.571	5623700
S1AN1553	11_01_2008	749533.1171	14371.428	-14371.428	593781.33151	-1354178.571	5339500
S1AN1553	12_01_2008	304852.76624	14371.428	-14371.428	1371630.4685	-585278.571	4570600
S1AN1553	13_01_2008	-2844717.859	14371.428	-14371.428	337128.91866	2159921.429	1825400
S1AN1553	14_01_2008	390218.277	14371.428	-14371.428	1141006.056	-1021178.571	5006500
S1AN1553	15_01_2008	390218.277	14371.428	-14371.428	1141006.056	-1133878.571	5119200
S1AN1553	16_01_2008	390218.277	14371.428	-14371.428	1141006.056	-995378.571	4980700
S1AN1553	17_01_2008	390218.277	14371.428	-14371.428	1141006.056	-1783178.571	5768500
S1AN1553	18_01_2008	390218.277	14371.428	-14371.428	1141006.056	-404978.571	4390300
S1AN1553	19_01_2008	304852.76624	14371.428	-14371.428	1371630.4685	-888278.571	4873600
S1AN1553	20_01_2008	-2844717.859	14371.428	-14371.428	337128.91866	3209621.429	775700
S1AN1553	21_01_2008	-749983.9294	14371.428	-14371.428	2509094.6147	-1752278.571	5737600
S1AN1553	22_01_2008	-749983.9294	14371.428	-14371.428	2509094.6147	-416878.571	4402200
S1AN1553	23_01_2008	-749983.9294	14371.428	-14371.428	2509094.6147	-2243878.571	6229200
S1AN1553	24_01_2008	-749983.9294	14371.428	-14371.428	2509094.6147	140021.429	3845300
S1AN1553	25_01_2008	-749983.9294	14371.428	-14371.428	2509094.6147	-645278.571	4630600
S1AN1553	26_01_2008	-813104.4256	14371.428	-14371.428	3016242.2048	3597221.429	388100
S1AN1553	27_01_2008	-3141942.612	14371.428	-14371.428	741353.08026	3900621.429	84700
S1AN1553	28_01_2008	-907311.4004	14371.428	-14371.428	3021216.6704	3420321.429	565000
S1AN1553	02_02_2008	685530.04307	14371.428	-14371.428	1475439.1178	3659321.429	326000
S1AN1553	03_02_2008	-2743509.413	14371.428	-14371.428	362643.7337	2725921.429	1259400
S1AN1553	04_02_2008	626528.57059	14371.428	-14371.428	712294.43573	-499478.571	4484800
S1AN1553	05_02_2008	626528.57059	14371.428	-14371.428	712294.43573	-1731978.571	5717300
S1AN1553	06_02_2008	626528.57059	14371.428	-14371.428	712294.43573	-1304578.571	5289900
S1AN1553	07_02_2008	486538.57274	14371.428	-14371.428	656278.20162	-1577178.571	5562500
S1AN1553	08_02_2008	486538.57274	14371.428	-14371.428	656278.20162	-1144478.571	5129800
S1AN1553	09_02_2008	399293.881	14371.428	-14371.428	788927.60685	-887578.571	4872900
S1AN1553	10_02_2008	-2751052.661	14371.428	-14371.428	175442.41519	2148421.429	1836900
S1AN1553	11_02_2008	749533.1171	14371.428	-14371.428	593781.33151	-504778.571	4490100
S1AN1553	12_02_2008	390218.277	14371.428	-14371.428	1141006.056	-1500778.571	5486100
S1AN1553	13_02_2008	390218.277	14371.428	-14371.428	1141006.056	202921.429	3782400
S1AN1553	14_02_2008	390218.277	14371.428	-14371.428	1141006.056	-2282278.571	6267600
S1AN1553	15_02_2008	390218.277	14371.428	-14371.428	1141006.056	-2375478.571	6360800
S1AN1553	16_02_2008	304852.76624	14371.428	-14371.428	1371630.4685	645321.429	3340000
S1AN1553	17_02_2008	-2844717.859	14371.428	-14371.428	337128.91866	2627421.429	1357900
S1AN1553	18_02_2008	390218.277	14371.428	-14371.428	1141006.056	-140178.571	4125500
S1AN1553	19_02_2008	390218.277	14371.428	-14371.428	1141006.056	-729778.571	4715100
S1AN1553	20_02_2008	390218.277	14371.428	-14371.428	1141006.056	-2240378.571	6225700
S1AN1553	21_02_2008	390218.277	14371.428	-14371.428	1141006.056	-820178.571	4805500
S1AN1553	22_02_2008	390218.277	14371.428	-14371.428	1141006.056	-1477478.571	5462800
S1AN1553	23_02_2008	304852.76624	14371.428	-14371.428	1371630.4685	-1753078.571	5738400
S1AN1553	24_02_2008	-2844717.859	14371.428	-14371.428	337128.91866	2827321.429	1158000
S1AN1553	25_02_2008	390218.277	14371.428	-14371.428	1141006.056	-1344678.571	5330000
S1AN1553	26_02_2008	390218.277	14371.428	-14371.428	1141006.056	764521.429	3220800
S1AN1553	27_02_2008	390218.277	14371.428	-14371.428	1141006.056	-3095078.571	7080400
S1AN1553	28_02_2008	177445.23664	14371.428	-14371.428	1373892.5975	-54278.571	4039600
S1AN1553	29_02_2008	177445.23664	14371.428	-14371.428	1373892.5975	-1037478.571	5022800
S1AN1553	01_03_2008	940622.90107	1520657.143	-1520657.143	1475439.1178	-1413171.429	5143400
S1AN1553	02_03_2008	-2488416.555	1520657.143	-1520657.143	362643.7337	2627628.571	1102600
S1AN1553	03_03_2008	1033563.095	1520657.143	-1520657.143	1227360.4351	-2403271.429	6133500
S1AN1553	04_03_2008	881621.42859	1520657.143	-1520657.143	712294.43573	-1501771.429	5232000
S1AN1553	05_03_2008	881621.42859	1520657.143	-1520657.143	712294.43573	-2217771.429	5948000
S1AN1553	06_03_2008	881621.42859	1520657.143	-1520657.143	712294.43573	-1705271.429	5435500
S1AN1553	07_03_2008	741631.43074	1520657.143	-1520657.143	656278.20162	-1865271.429	5595500
S1AN1553	08_03_2008	654386.739	1520657.143	-1520657.143	788927.60685	-1414171.429	5144400
S1AN1553	09_03_2008	-2564516.493	1520657.143	-1520657.143	193908.13864	2774328.571	955900
S1AN1553	10_03_2008	1004625.9751	1520657.143	-1520657.143	593781.33151	-1288171.429	5018400
S1AN1553	11_03_2008	1004625.9751	1520657.143	-1520657.143	593781.33151	-1941971.429	5672200
S1AN1553	12_03_2008	645311.135	1520657.143	-1520657.143	1141006.056	-2800371.429	6530600
S1AN1553	13_03_2008	645311.135	1520657.143	-1520657.143	1141006.056	-582671.429	4312900
S1AN1553	14_03_2008	645311.135	1520657.143	-1520657.143	1141006.056	-2145371.429	5875600
S1AN1553	15_03_2008	559945.62424	1520657.143	-1520657.143	1371630.4685	-2405371.429	6135600
S1AN1553	16_03_2008	-2589625.001	1520657.143	-1520657.143	337128.91866	2612528.571	1117700
S1AN1553	17_03_2008	645311.135	1520657.143	-1520657.143	1141006.056	-1712671.429	5442900
S1AN1553	18_03_2008	645311.135	1520657.143	-1520657.143	1141006.056	-844971.429	4575200
S1AN1553	19_03_2008	645311.135	1520657.143	-1520657.143	1141006.056	-2126871.429	5857100
S1AN1553	20_03_2008	645311.135	1520657.143	-1520657.143	1141006.056	-2164771.429	5895000
S1AN1553	21_03_2008	645311.135	1520657.143	-1520657.143	1141006.056	1178928.571	2551300
S1AN1553	22_03_2008	559945.62424	1520657.143	-1520657.143	1371630.4685	2884928.571	845300
S1AN1553	23_03_2008	-2589625.001	1520657.143	-1520657.143	337128.91866	2694828.571	1035400
S1AN1553	24_03_2008	645311.135	1520657.143	-1520657.143	1141006.056	-168371.429	3898600
S1AN1553	25_03_2008	645311.135	1520657.143	-1520657.143	1141006.056	-2293071.429	6023300
S1AN1553	26_03_2008	645311.135	1520657.143	-1520657.143	1141006.056	-1867171.429	5597400
S1AN1553	27_03_2008	645311.135	1520657.143	-1520657.143	1141006.056	-1974171.429	5704400
